trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0223988	0.00203
0.0063	-0.0181	-0.0266	0.0002600540585471551	2.4434609527920616e-05	4.71238898038469e-05	1.08953261	45.45389175	1.00400553	0.06758062789394613	0.0200882	0.00086
0.0184	-0.0603	-0.0126	-0.00048171087355043494	0.0002617993877991494	0.0005148721293383271	1.12399638	46.89167786	1.01614803	0.14064389749516495	0.0225518	0.00129
0.0117	-0.0547	-0.0144	-0.00042236967898262774	0.0002652900463031381	0.0006597344572538566	1.04500604	43.59630203	0.99320312	0.024484709049366265	0.022597	0.00134
0.004	-0.0287	-0.0432	0.0003438298626428829	6.108652381980153e-05	0.0005009094953223725	1.0664531	44.49104309	1.00366011	0.11896140130201656	0.021321	0.00103
0.0138	-0.0983	-0.0166	-0.00014486232791552936	0.000291469985083053	0.0005567600313861911	1.07679307	44.92241669	1.0068044	0.1447463093942741	0.0207072	0.0009
0.0049	-0.0304	0.0244	-0.00017453292519943296	0.00024260076602721178	0.00017976891295541595	1.15009499	47.98047638	1.03908472	0.140576546738526	0.0228412	0.00179
0.0356	-0.0317	-0.0056	8.726646259971648e-05	0.00043458698374658803	0.0004328416544945937	1.0759691	44.88804245	1.01261439	0.09734291735288515	0.0214706	0.00083
0.0485	-0.0793	0.0138	-0.00035604716740684323	0.00028797932657906436	0.0006667157742618339	1.10536659	46.11446381	1.00123363	0.12108977034706617	0.0219466	0.00104
0.0634	-0.0489	-0.0247	0.00042935099599060504	0.00045902159327450867	0.0006702064327658224	1.13831246	47.48892593	1.03517908	0.13179655442984403	0.0212609	0.00074
0.0682	-0.0837	-0.0467	0.0003595378259108319	0.0003525565089028545	0.0009459684545809266	1.06625402	44.48274231	0.99778446	0.08420201381332656	0.0208443	0.00084
0.0875	-0.1002	-0.0205	0.00020769418098732522	0.000577703982410123	0.0010140362954087054	1.05599773	44.05485916	0.99111857	0.08425294796292769	0.0223727	0.0009
0.0831	-0.0336	-0.046	0.001075122819228507	0.0005742133239061344	0.0008639379797371932	1.10524213	46.109272	1.02093079	0.1475508806208341	0.0224591	0.00091
