trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0589263	0.00442
-0.0355	0.0197	-0.0231	0.0008011061266653974	-0.0003351032163829112	-0.0002617993877991494	1.14621115	52.07435608	1.0234173	0.1482004365423729	0.0648663	0.00652
-0.0416	-0.0204	-0.0376	-0.00011170107212763708	-0.0003787364476827695	-0.00028623399732707005	1.01735187	46.22005844	0.9418924	0.10974375198104068	0.0696429	0.00618
-0.0467	-0.0083	-0.0245	-0.00016231562043547262	-0.0005358160803622592	-0.00027750735106709843	1.04420114	47.43986893	0.95304481	0.04112104136236485	0.0690317	0.00572
-0.0562	0.0238	-0.0065	0.0002617993877991494	-0.0007627088831215222	-0.0003054326190990077	1.09608841	49.79719543	0.96531808	0.0935466539512897	0.0665851	0.00604
-0.0427	0.0131	-0.0084	-5.061454830783555e-05	-0.0006300638599699529	-0.0002670353755551324	1.04044831	47.26937103	0.94026022	0.05027281014012148	0.0665348	0.00526
-0.017	-0.0285	-0.0082	-0.0003473205211468716	-0.0003438298626428829	5.235987755982988e-06	1.02164114	46.41492462	0.98005255	0.11026056667386108	0.0657645	0.00524
-0.0405	0.0546	-0.0065	-0.00032812189937493397	-0.0007749261878854823	-5.235987755982989e-05	1.00471938	45.64614105	0.96624465	0.13369454061651748	0.0665404	0.00407
-0.0435	0.0145	-0.0226	-0.0004921828490624009	-0.0006510078109938849	-0.00011519173063162575	0.97905946	44.48036575	0.93196404	0.076740558982543	0.0689396	0.00482
-0.0277	-0.0062	0.0068	-0.0011117747335203881	-0.00040317105721069014	-4.886921905584123e-05	0.9994092	45.40489197	0.95090575	0.11258755749084833	0.0636486	0.0027
-0.0343	0.033	-0.0055	-0.00034557519189487725	-0.0004799655442984406	8.726646259971648e-05	0.97464126	44.2796402	0.93330108	0.10705648551844094	0.0639829	0.00334
-0.0299	-0.0023	-0.0064	-0.000322885911618951	-8.552113334772214e-05	0.00012042771838760874	0.93973136	42.69362259	0.91069559	0.06311474735072684	0.0623012	0.00338
-0.0119	-0.013	-0.0031	-0.00124965574442794	0.0002513274122871834	0.0001064650843716541	0.99418604	45.16759491	0.95158291	0.09587905062299248	0.0623239	0.00191
-0.0104	0.0371	0.0205	-0.0002199114857512855	-0.00023561944901923448	0.00029496064358704166	1.07937479	49.03786469	0.99554603	0.16045933395992298	0.0574524	0.00239
